hash,entropy
b8c8777b5171907a42cacb09dfb1b29ef74983f6,3.768453957701921
2eeb2734d4fc4bd9c7e8f7afb04cfbe7a8a2e778,3.5184539577019214
db9d30146293e89abe097098b903eb0246fec0a6,3.6586949695628412
2d3cee0db6078ce5441c4f1b4a0f73b1a6d0ea92,3.8775671571169283
f034f313efc4d1a65c464ed71d59ce02fc2dfc5e,3.634829508503261
e6edc15a4e280ff33bb3f263aed6836de01a263c,3.628212945841001
c74e1a0789aff1eba52d2ad9fa5e213485056418,3.8373261452560077
2dd0728dd79e2510645c038c621f440fe69c8a87,3.7964393446710147
a1d372df6004b96a3521f879dcfecb7ca6d63179,3.8586949695628414
270788fe7478742db1a1cdb2d7efe6410dbd36b3,3.6495817701478344
173e17696b21ff251b737b8b318c9a18cce350ad,3.746439344671015
09c0b167edf33da30124495dea35a657311f2e50,3.775070520364182
9d582c594386891240909fb7365147e432469bdc,3.749581770147835
d6d5bf9bbc0e24dae3bd72b5cd1d25468d18125d,3.662814895472355
a3dd9901117c17ec66e37d7e003a43e7d1f9f0d1,3.434829508503261
a97705b65bd6304096dbb7a6362971f958468a0a,3.615311532225102
8a65cc8cdce6244aa9a1387ec283f678d0749e2e,3.715957320949174
0b2970a76c23a206d0afafe25dde9b1d730d05a3,3.615957320949174
178b43f7ff0364c177467fbf4d1ee3907192decd,3.6373261452560084
40fd4fe6afccdba0b4e8a0f97421de927371295c,3.8709505944546674
4f625965912e3f1f062782ccd1a59f68404458db,3.815311532225101
8bbb29964a16ccbd5a2e2c5a3808f0f3ca2ba489,3.7225738836114344
49661f2d41306e75b75f71566fefb392ac8e23b8,3.849581770147835
5d2cdcac6d8644a852d6b6ae0c64325a99c7a1d8,3.6354752972273334
f1a0e7453129b3caaea9e171c079057f4ada324f,3.6709505944546676
1d7703b936de7b562405231dbcb123c96f95d3f3,3.6709505944546676
eb19ddb7adf4904245dc8e3bf6a9c2cad2e176f0,3.8807095825937474
81c09641dbe0162924b7488392391ca2f2f766d9,3.7537016960573477
516345b53a2576b0d6f6f1433de5449835f6c487,3.6945884966423406
1efcb6cabac12b95287d8d8c2f0de091fb107ccb,3.6495817701478344
cf3ac78736116372fc80e13b4d6df4d38deddc1f,3.587326145256008
ac3ba88828afc2c8a12a389136fa4a9c32bf7837,3.3302406727521934
63bb901ea8e175c9f59ed51b20eb4a122dcdce31,3.7970851333950875
e8f2931166b4eeebed81642587ff86f8197b20ea,3.6561983328100944
a8c8923eed4a122cc695dc77a5f3f4758dce2849,3.699581770147834
013b1fb93fe5776f7695685f895c412af6ad7e3e,3.8061983328100943
29fdae34dbfada34569e18b8a7e396cd3dcfbc31,3.7470851333950876
e4794666ad23d1f307d9f1501d944a5eee295001,3.6341837197791884
32034190d5624c173b6d4d24d4dec39610d88422,3.5495817701478343
604fdf7080d41103be81dcfd758aeeda5992fc57,3.8373261452560077
b41cc0e81eef1e2dba1e87748a148fb5acd53321,3.6684539577019213
5449943512c3120dda69070c448f9c49e0d16cfb,3.7561983328100954
ee0804724fc2f77a54830d8fd171ec3f46451999,3.787326145256008
d808798264857857eeda636104d3c5ba0e1bebae,3.759340758286914
2620969253c14791473d2d0e14ed91534f6ef700,3.6275671571169283
43a529c17f9afec7d06298d7758266a80695c24a,3.7653115322251014
660ec0b7f679a424c7d83606d5cb5dbbacda1a7b,3.7225738836114344
cc8d36f44a4c509e2860233476ee941a9c71f70f,3.7995817701478343
ff284b7268c1748875d6667cb30e4616d8880bcc,3.555152233310934
aef8622eb8cae45f2e64201f7c9cda7103d40b56,3.9086949695628412
46002c2644c9811eae2540ce2807f36586ee40ec,3.5348295085032606
b322f1d85d43d2a5ee27db83b4c5044d601fad8e,3.7398227820087544
082715c80743909964dcccf3c929d3be6dd4e80b,3.7348295085032612
c87ef223997b150ec5defae1ea33dc1424aa7d6a,3.828212945841001
2528d117213203791437fab0b13f9cf108f3beb3,3.6086949695628414
90c62d30ab32a83b2174f03b662d09267b1e5a53,3.7725738836114346
faa15b6e5df750cc1629d1f68cc244f22baad4d2,3.7061983328100947
ab30e9c9c779d51cb0689c000df85c3b22221797,3.682332871750514
ff0862558573b80fae4b15ddcbc8e07942c6f4f5,3.8159573209491744
7db9e4b105dbb5ab341aa7ee6aad58a4950266bc,3.6709505944546676
46cfd7993cf23908ba034b6c5d7f5920a0770ce8,3.7939427079182684
f058f0cfc8997cb5ed26410cf28e2c76b74f89a3,3.8159573209491744
17c3c575efc1827c6bf0ce1d5c6c3fb5957d3823,3.6026555965581877
7aa04da81e56020d63f7f7ed533232552c0e6404,3.668453957701921
58e7538cb558e46ff1fba6056f635d52988eb3ae,3.6526555965581875
d370c0a537188433e57bf3ca3c2f8dbb319d3846,3.746439344671015
8a750a75b9d088f080973ac24f4f206e73fe70cf,3.6848295085032614
4ace39f92387c129399b86dcfa8ad1915a9ce0ef,3.7362800457568475
c364c2360d3f40f8f499c201ce0240b8eb408188,3.547085133395088
24dac8062df239b2b6814a06ce274f8a490afd36,3.756198332810095
98edfc2c5d91e2702f4378cf6673e832cac90d59,3.7684539577019214
159541020a11fc917ff4e3d7e6770647431e09ae,3.6061983328100946
bb09d855a48d6ebe3a0c697e98b2b44be042d9f5,3.7086949695628415
6605e823a79fb7dd02918c32f574761d28ccda76,3.843942707918268
ebb208c707e2326abb193bf878a5e68f77c7826a,3.5970851333950877
4eedfa46111ea0ee506bca3745a9aac56a280175,3.6837834090041004
ff36c4b95d148989915dcd157a399e4afe171fec,3.649581770147835
cffe18ba022b8e6b636d707114d1b6b800572acd,3.756198332810094
e0c17ec221de23c9cceb4a0b6433238eba4ae6f2,3.6470851333950876
bb712c7682ac4bb7d94079c9f73599911bca6fee,3.7348295085032617
c44c8ce0f3aea5853462ef9f1386c7a2b2ee083c,3.7159573209491743
9b232f38ec0b78be80235ebbddf165fd092a32c4,3.797085133395088
e23d1fd63e1630862ee38cf661b0aa0b376a8777,3.5684539577019216
936841fe929a67b9a6906de0023c65e209a3ce01,3.697085133395087
09e633379ee698000365ea50ab67413f2bf75eaa,3.5945884966423405
5c67f13d14cb5f232d8cfc4f457f14a2d49895a0,3.7348295085032612
ba18f1480b4001d02bdec067502cf9d0c2969a8f,3.7296634830945874
10ae4813787dda32dbeb25187fa7fa432ae94b5f,3.711837395039661
7acd662adc7b0d9f2e3615738eb49d9de91775a1,3.8159573209491744
0a5d4f333040f61a948124696cb0521d2ff0fd35,3.6470851333950876
838686265de9aaed2d97066ed607120cc24858e6,3.571527784112275
c6b64d88983b949cd29a10e83c3081a88de2c560,3.6551522333109343
51ac5c4f0364ec4c6a7ccdbfa6c02928605e3bfa,3.755152233310934
2f3ca27fd150bf2db4cce88e23ad4977db310925,3.837326145256008
4cd6020e8b5ce48e5b1b499e3588ef9339a99217,3.768453957701921
b422309a1740f7e06934e5e4f40fbb5d844cc7fe,3.742896608419108
e711c568da3c459c6814e75385c8d80f2a9ef62a,3.806198332810095
56b3b04edbd528e4f4e5e1c66632a90cf403eb3a,3.743942707918268
cb8d98fa2ef296bec1e7cd59dda07768a296fe67,3.6775671571169277
e0943a9a34e617f8ea3f5e26d49e0f21239bd27f,3.7439427079182677
93c7d61f72a5f79bf69ccc98994541a4eca3a953,3.646039033895927
eb87a08cf70ec42a6844df2c721d9f68282493cc,3.7134606841964275
e087cb98fac45b261e4fd9af7385d59d22cbc1aa,3.8898227820087543
aeac67155846bd47fca846146ac15c89110c7aee,3.5757163090882536
c3fdde7c0570efcced38b3ecd1adc42d7b72651d,3.6240244208650205
0004de20a98fe9228f5574aef48a38c3c90ef972,3.593942707918268
7d01e38b82908598c1ef4cbf8217de8587bc4d24,3.679663483094587
7e09ff722b368d8162b7c3f85d042c0185ba29ea,3.906198332810095
6544adfb26b69439c06c8777023be60d15aa0c1a,3.8561983328100946
1d5e44ad3ef46ff246239f14002861b66195ced6,3.687326145256008
4a34fd080b0bc64024611203f206441936f67565,3.5832062193464944
78e87e3f95bf11feb3440480f2aed540fea86d97,3.7537016960573477
8fea583a0fca368c8c5bfb37a5e82d30d9b18ebe,3.677567157116928
68c9477dc49d3c653281767f35af237c387d09a3,3.620950594454668
78f982485515f505fca238b7a8937acd56cde616,3.7995817701478347
221f32d18277aff3282a14a4282e4c044cf46cf3,3.399581770147835
c5bef32e02034ec9b2db7fb03ba29b7e58e1015d,3.7061983328100943
ac8d72e443676b084390dd810bbc3b1cc058dccc,3.6428966084191075
6c512c8e2423dcfb6f0727d45eccd1fd915dff3d,3.6659573209491745
2e0f27ec0ea29f31d7ce97bf70c9b13e798d7870,3.533783409004101
27ecc4a12ffab02ec7471ac802450f804a5cf30f,3.5323328717505142
d3eb1467a8a12a70afd91c6fec2007fea9d2df16,3.7373261452560076
a446fc0d728675f4f7dd60410c9132e9a61667f8,3.727567157116929
3939ae821051c42e7174aaad8e858b7655d2777c,3.727567157116928
4ddb28d24ac81db7d525f2e3f933a7e7ff8907b9,3.756198332810094
a074566c18d9cd03b9a8acc70c17682b75853daf,3.7561983328100945
9ab751d6b1b6777101f1338d0e9c9ca72f4cd134,3.7995817701478343
17ede23c50c3098aa1203c1c1474f3c03cae7f49,3.6184539577019215
6ea8017846375f9217e4ffbcba6c81bcae8ae980,3.7684539577019214
7fbe0a24921a645d2ac57ae935f2a7ff5cfef3ee,3.6348295085032607
f3417724038f1c13a9201c1bc20edd311d0f6ac7,3.655152233310934
99e36ec03bc1fb61abd94d645dbb1152c790661a,3.7134606841964275
f9ae19f7ac5283f1482aff37aaa50cacf7ea340f,3.474024420865021
d0eb17921db420b15f16b00ce2352c247a782368,3.8153115322251017
834c5df5beedd3dac042555cb37391ef331770c8,3.7061983328100947
e01205875f8b390f0f83ae1aa8303392a37089fe,3.4184539577019213
0aef63479e35a030c86e16f79b08b6da28a5d855,3.834183719779188
db56306998d8e65d8442f39470bdab9721739951,3.7520784069005813
e6aa6a904c837241cae986ad40d2b12a501a7566,3.714911221450014
ac9f21510a94e5c8461f70f39f11b9ec38a7747f,3.734829508503261
2afc5177121cda9c078e112065b1278aa3eb04c2,3.725070520364181
1ff65ced4f6194a5f55a224b61d7738546e7c9cc,3.743942707918268
15fd4f9f3b09d960806a134f3568694b34dc4d33,3.5250705203641814
a435700a572ff9e13443ff8ebb14a88457d7d9d6,3.787326145256008
9351a4365f726ae846e5e4017938a6a05613f003,3.5848295085032613
fad91f75ad9d446a6eae2ac4043e10bd88012def,3.784829508503261
1b84ebf67a862280749ede8242f4ecffcec40808,3.565957320949175
0f9f51d6a6419a2e7c1f9246a77a04de3d2c1156,3.718453957701921
051c81991c66561320071c5e633744cbeadcf11e,3.7149112214500137
0166ae71543ac2a26d19e1f67df6d81be43e8c5c,3.8348295085032613
d21367ea9302612731861f22fb71524d7a9a9c26,3.683783409004101
91c8426fa9de7ad591e714c44d5eb115b745d940,3.656198332810094
105fb07c9603947f64527fbdec22c2b6ab067631,3.7439427079182686
fa2100904d450078ac3ba62515ce250045939f32,3.7149112214500137
b4e9806452d64dd6fd66f37c9589ef43b018a48c,3.8037016960573475
650a467631f815d68b85be4324c8de6f5ade6822,3.7184539577019207
b95844b903a788b7cea312717ca5757c1da53544,3.5995817701478345
7cf3914407a7abf3a35f448da410bd3ba7ef788c,3.613460684196428
4d602bd678afad18d619c22fdbb3ce009debf818,3.7398227820087544
a2bdf169535f37ab691a17f10786dfb1428329c6,3.768453957701921
7c6dc95cc0583cf401d743c2e1071ad11418b4ba,3.7398227820087544
5c37d7566a9d100905f24f17b7f54fde2f326526,3.703701696057348
9397c18926c0eb19ee1e3378167f5c10d2d8fa1d,3.739822782008755
0aea0cbaa78366762e581b7de8b902355f0c5315,3.7684539577019214
3b2591b56a590691cbce77f26f9514308023581c,3.7684539577019214
1ed88352c9d604f9fa47f4ddadc5fd3d789a8d52,3.646439344671015
dc9bf3a65e8f522e713ad837c259baeb05723443,3.8561983328100946
c03d83ac3191440c247e9baf15f2fbb34afce05d,3.7964393446710147
b941e00822152fa868f0ab9e111f30266f324285,3.5750705203641813
a38055c71e47defbb3a7a9454403b06994cc84b8,3.733206219346494
158f948ccc14293e4f0936909bcdff5f7b5471aa,3.803701696057348
70b0ef16a40afe3f62ccc1bc8bdf72ca14b2d796,3.768453957701921
c5d60d5b27c0deddd631b7cd24a89d93c4f88432,3.7464393446710145
89ff695bdef73f6acb2faaac8e9579ce3c278eb3,3.6061983328100946
ded8593428931b49e068ad02825dffc9c121f1f3,3.753055907333275
b01296bb074b8ebe2fe0d78f4d272e4a87cc4311,3.7250705203641807
47de598d1d9ca0cc40174aa4a85fbe40eff842fb,3.6898227820087546
a237beeef111f658ad89d7225d3a818c3662fb3b,3.7086949695628415
f177a0e3bc63d6f477a4d3690484ce5ae42ab445,3.7740244208650204
06dcbd0dda3c1aeb2081da73c5b4dc24b9208360,3.6873261452560073
d4e69677a2ffa33f4e3f43883073267267484171,3.468453957701921
e01571a2b6ea6623458232d24df11367e40ea677,3.634829508503261
c03e011299ac9d479da33794510c1331022f3cde,3.5159573209491746
59d18a5333eb0cf3b2dcd3daf123ea68befee62d,3.6282129458410015
adb5ed78760159fffd75e90740febea4735becef,3.6470851333950876
4cb0bcef2f56c9ea31a0fcb8852e54f962629f79,3.7561983328100945
2f92fdaec36ac4faada87e51c5a0da007e7caa1b,3.6643340317924076
8e134f5e27975c8833af5176bcb73373631dac17,3.6362800457568474
a01c18bba118e4748c283b6ddeeceb02cf2d6dd6,3.643942707918268
f25b7fb397ce17f1e1559807bbafbca7fab18504,3.5848295085032613
3150ea79ff77fbcd02fbec640e3771ff763ddadc,3.6709505944546676
3407956cb4d622f4a73d053b037fba8d54f821f6,3.7898227820087547
67f61361d946e6ad5136e1200c466311a4ed3c10,3.455152233310934
fdc4ad43bb0b761f5f2cb32f899b1ce261fa6f82,3.787326145256008
bb6703c6fe4f098a6afd538b429890a87a380957,3.737326145256008
ff08e00d6868b975eaae0e2e159bdb334434cb82,3.843942707918268
5725cb4533c72d1fa82f2b0d4e2a8006e1cd89bb,3.887326145256008
5aa936306dbe77cf2754bef3f7f037d6e872f491,3.8061983328100943
1617bd09ab49d939dce958ac2dba1816c7bbdc43,3.6823328717505146
40c28a2f6400d6258ea43d0d9cc1ab79f11ad125,3.834183719779188
ac4bed7301025b0474feb52f9c9f2703680f44fe,3.7757163090882537
2e974c4b352a63a33762f0a8bb36433adaf87938,3.6184539577019206
e4ee74b9cc5cb314298caae9506f5dafd8ed8e41,3.789822782008754
ca7b14ebf720c71afb1bdb345c7a8458a659beb7,3.7149112214500137
bcfe00dfb7231b00c158382f239ac993d60a72a7,3.768453957701921
64ac8c431033099962c64f4a2935b502e10528a6,3.6653115322251018
f120d8a64c719bfc893dbabfdf566f59b3136b51,3.715957320949174
d9658772bd7b0bbf41f0eafe293b539129c4bed1,3.820950594454668
0c32a9b641416e2459456ecac0f533ccfc9f7f96,3.6464393446710144
ee188cd619e0765a2f4abf35fdd1f3dd206c1690,3.843942707918268
0e4e157d244e52df9dd25cee5b0d1550008b4743,3.5043474847814204
f63827cb79b54a8f093e5dd9d5f8d054aaafdcd2,3.746439344671015
22dd35b6d1b8daa68a139ce9c82b5ef5f82d7ebb,3.684829508503261
12ea1904d46b7be543363a17f74a8ece1fd4e839,3.803701696057348
c1e55548049a5922d116fd108db658f7cf01e338,3.8348295085032613
7c7b3da37bec4e30eb1714652b594eda5f489c0e,3.825070520364181
14d60f7f50778906722e6e623011ec4b0c48433b,3.7561983328100945
051dc8f179f1fa6c69c5c5aa0671d4f8c8d08062,3.5750705203641817
0114ff6085c8aab30f42933a22e26051b30e3ecb,3.6970851333950883
77a7d48a94f2172c8c49e3356bcee8bb1cd6a18c,3.7873261452560083
79a7d6928086a6c135005573c1adf835b17f5f72,3.7093407582869147
14dc5a1f93f1e607774f8a78df73a93f7446a71e,3.5715277841122743
6434126cf26265d6661064135e34e03f2cb5ca7b,3.5653115322251017
bef49532c656fbebf52739ca3465f46f8f85a0f0,3.633783409004101
cb39b87e92895d49acbb45c0662687c9687fc0fd,3.7225738836114344
5ebbbe5df1838339c9db9281cbb6e410e03fd034,3.6495817701478344
d8e3164482abc3ae161dd3a6960b99d0b63795e1,3.7250705203641816
2b515ac8d5ecbd2d59fdd36382a0a6cd29fdc2ac,3.5501589598054406
a850f8e3cf521fb6f8e1e3914226cb6b901ad7d5,3.9086949695628412
c8251ed4f81e87233cc4aa0168c311c5d3db5fc5,3.675070520364181
f74ceb6c3ec8f45447e2c2784c908b466a95a80f,3.6684539577019213
a3216ca0d54555961783232383261bfc4cb641fa,3.725070520364181
db9a7fa0a6980af3290d94c09d99ac687a3dea5e,3.5893538721672007
86159bbb811382730bd9f79eef0e9799f8262b01,3.5495817701478347
d937041ebceedfe2787c2af89613af6e5adff7f3,3.787326145256008
5c01e5ff64d2a448621f9724551d5359ef15db34,3.7026555965581873
9b9a402b175bfd134e975c07d519bcc3a6ef8b8d,3.887326145256008
7967adf71067f95937a99b4d69a56a70a6c3e5ab,3.4995817701478344
5034e58619e984fae6e596efba2059dc5eb0ff4b,3.6684539577019213
3ba901f4ffc93d0778f80f4ffe5e77ec90363b44,3.6428966084191075
3365ea79a48515f28bc1ab90a64a0927ca800d03,3.8184539577019208
e37112b05157b11adb758c68b9f03c2ee048bee4,3.7757163090882533
93d4001cf5b2fb0d364ac1c3e6ea80d11ab7aa34,3.8061983328100943
c72da01542052aabef15af8ab9804fde2692011c,3.7537016960573477
226a4236755a0c5669b6898abf94d0b4e49e4fc1,3.815957320949174
f41c1fce10af5df7878f61699d6f52f3c4c28514,3.6649112214500135
b918ba9476128f68a912cfa761723dc870e01036,3.7561983328100945
b76dcbabe31594828b3063d5aa2be73d6eb4a06f,3.7964393446710147
3d68ca43ef234ea5c143de21c3deb06d5fa8184a,3.675070520364182
557c65291772d3c7574dc7a607af681ec337eecf,3.6250705203641815
7b1b2b88cee1b3ea6975ae482de0eb2462a640ca,3.6873261452560073
f5711850834c0d32d5a7dc11028b577cec9cc122,3.637326145256008
84b590a76e82d61679f37195dea9777321a6d89d,3.6873261452560078
27e07aa8fdd6577151eb546a0ced1a6ffff08255,3.647085133395088
26b3a1f8c62ef9902800aa8d1e55f121f008a5f0,3.5750705203641813
07ebc4b64a62961a87b5dfd26d71416d558acc49,3.7684539577019214
36125fa88a4e1caaa75fd1af96140a8d4b7942ca,3.7341837197791885
af170a7e755af4d10081376fa87fecbac97a8453,3.6709505944546676
a1d390705704b1dffc762fc5a7b9b66bf82fbb2e,3.7873261452560074
40386962d88635e9143e6dae999b8f32e6821580,3.5848295085032618
7865d4f841ca9c58358bccc50c3899cdf68a6152,3.614911221450014
9461ddc28078e2872df517d407e1d62dc4915e24,3.556198332810095
78373ecf762e771918fe6df60b15a67e0cc801a5,3.7086949695628415
b2e135cb6755d942191a7cb96ff2b698410d9031,3.834829508503261
0d0673bc9a23e0cc8fb772baddee6c7148a723a3,3.7373261452560076
90fbcd23eff62f6cd3f4b29579263915d6f42fe1,3.6026555965581877
63d759af965761b842f1a79640f3a16f33c2bf2f,3.6995817701478346
ea2a3cb351a8cf3bbf1bd6ca27eca8dc240b8823,3.6512050593046004
5a60743086456289caeb7eeaa677cee39cb734e4,3.556198332810095
d961e154111d867e0e0e722cc2a6c5df1d5d8e55,3.5568441215341675
0661b7397302e023c42b06dd3f8438d258d71efa,3.8250705203641813
9e7ef967a531eef3720a85676d9a21b80e3fcfc3,3.7750705203641814
0acc2c1ba2c79b7fd55e6cfb19d5b718183d6bf4,3.8159573209491744
5e6a009e905f1d93bc67eecf05681291f814be3d,3.8250705203641813
c5be38843df0880b23e752a5fe2401f054889c98,3.686280045756847
1115b50d1c721d3831cd9c9b95eda9800b03b760,3.5873261452560077
9c64b09e470432d542d7c60eb1d7fad187bcb7cd,3.772573883611434
77e17a3ec7647c7266a524e98daf85d7bef41502,3.786280045756847
405aa6365a43926cc4bc353e7dd9377fca11b817,3.8061983328100943
e6da4fcd317b6d74753c56e7583f48a8059b3abe,3.789822782008754
7eea715fc7e377580ffa97e38e8315ad59a9f3bc,3.5061983328100945
a26be8c9dfd5ed30e6927157411cc6b24068454f,3.9086949695628412
57c2374a78ec72d2a46a18434c2271b001df29a0,3.7373261452560085
43da6f4d6894b81ae06784a09e78574c169ddcc4,3.708694969562841
170d6a9076bb1bc4dbe3a3b5276f5ea250a32b15,3.7209505944546675
82516079ae8a3429402506d3094291ea71af6cde,3.7964393446710147
03879148668db0af52506bca10c908a333608760,3.631286772251354
6d7b6834d2c8a4475975bdc5b141203e3195bb23,3.756198332810095
1da11e4cd80565f001fe458dcc29dbe395ac14bc,3.734829508503261
a8fbe500b2fb545dd06de843b2f4fa69e389a74a,3.7275671571169284
95ebdf20af9db5889d2ecf4079584ed74466437f,3.7561983328100945
90dfc58a1eb22d9d0ae55c147c9167342f3cc023,3.868453957701921
785d3f9dcc60dd4ad58c7657e0baff53591f14b0,3.7848295085032615
50c32f03d3c02654f99a3c781fda21ad2c82e44e,3.787326145256008
5dc6e6b7c4b1e0f776102d96a08422587c8657a3,3.8470851333950877
25b9b131d302e7ed7a6a890055833f5455328f26,3.7561983328100945
2484797e8468aae18675cf4fc8ac6358595bf4f6,3.587326145256008
839a8f07c8fbd3e3bafad6be1b3e651e022ab49a,3.8037016960573475
ff677ae3438a5f707ab46420618ff2b3cf0a83e3,3.6184539577019206
2c0c3419384b7884d98db24b1bf5b849c60ce05e,3.713460684196428
c9de95fb2d621a4471547a6e49c819ad9c4d1ac8,3.641446071165522
be41f03fd965bc6ef438dc705ea38d3d419f65a2,3.896439344671015
dac5cd590a3724237cd4604e362fe646efbfcca8,3.768453957701921
11085e49560afeda2670ecdf82cfaee4f9701c6d,3.737326145256008
fe06f28eb2c396eec2e84010ee5b736daf7de5fd,3.746439344671015
3b63421625cac590ed3b588f681647734077f6ea,3.875070520364181
b301cf5d46af633cb5c3cdec5d3216d79313730d,3.584829508503261
1523f76d1c0262f30138463b9a1e5295490c4dcc,3.827567157116928
2ac914fc8874c41e5043a7ce9e4bf616acb554eb,3.7184539577019216
0a6a716ee225a408154435e4cd8edbc93cb40562,3.787326145256008
be01a529471257b83cb45879110fb0e94803f9fb,3.6873261452560078
7e883aaaef1f1c36f09b9e19cabc0e64127f0809,3.6841837197791882
c096b92606974cfb73992621c985d4388cb55af1,3.7586949695628413
e55794f744f624ecc43a1687c68576d6e186224f,3.5832062193464944
0b7b0fc92906f5fc99723e3592cc51705ac8308b,3.6068441215341673
90483120d10210b2cc5e3d0d11361717f26f3505,3.605152233310934
daab38ec24d3ff39c46e2a6aa73d4a3f437e2fbd,3.5086949695628418
fc6dc6fe50955bd86a7432710af4c47a1624078e,3.877567157116928
60a955c023f83b2c34f23d977f37c89cffe2f84f,3.6337834090041006
2f18cc9b6178380fdf1e8e969d436132e4bc09ed,3.7275671571169284
f56c51d05f1b5e844ae43dc3584a9a6c51f4c508,3.614911221450014
a7b84e35b6ea2fafada10dc749bfac3f4d27b460,3.7964393446710147
f5b017af8c53d10fd7adf74d8b622e355e1f6688,3.775070520364181
0c8b25321086885c0b61fa567a2fe41dfd857d1b,3.768453957701921
72cdd007ef9f518573a911a2322576f5c9cc831c,3.675070520364181
d157f12c8ea8d7b9526a591c00702c17ce5bc14c,3.7061983328100943
24c49553c7abd8cf4a8c9f87dba70b3be2ef48ae,3.7153115322251016
38f65dd8a71340573fdd63c872a858892bc4c26e,3.7898227820087547
3b330b944f95ea22a0f04bab39168008d13093c9,3.6184539577019215
356f988b098f304f9b30ce65f38bfff0cedcd4a1,3.6240244208650205
b274d4b209f46c7eb574fccd5db3b7019967eee7,3.6373261452560084
